path1,path2,user1,user2,label
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00009.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00010.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00011.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00012.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00013.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00014.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/f0005_us_f0005_00015.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00001.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00002.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00003.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00004.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00005.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00006.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00007.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00008.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00009.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00010.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00011.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00012.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00013.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00014.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0001_us_m0001_00015.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00001.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00002.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00003.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00004.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00005.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00006.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00007.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00008.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00009.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00010.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00011.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00012.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00013.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00014.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0002_us_m0002_00015.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00001.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00002.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00003.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00004.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00005.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00006.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00007.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00008.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00009.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00010.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00011.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00012.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00013.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00014.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0003_us_m0003_00015.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00001.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00002.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00003.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00004.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00005.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00006.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00007.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00008.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00009.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00010.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00011.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00012.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00013.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00014.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0004_us_m0004_00015.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00001.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00002.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00003.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00004.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00005.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00006.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00007.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00008.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00009.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00010.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00011.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00012.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00013.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00014.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00004.npy,stft_3s/m0005_us_m0005_00015.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00001.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00002.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00007.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00009.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00010.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00012.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00016.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00017.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00019.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00020.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00021.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00023.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00024.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00025.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0001_us_f0001_00026.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00001.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00002.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00003.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00005.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00006.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00007.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00008.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00010.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00011.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00013.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00014.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00016.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00018.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00019.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0002_us_f0002_00020.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00001.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00003.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00004.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00005.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00006.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00007.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00008.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00009.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00010.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00011.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00012.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00013.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00014.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00015.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0003_us_f0003_00016.npy,f0004,f0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00001.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00002.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00003.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00004.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00007.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00008.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00009.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00010.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00011.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00012.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00013.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00014.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00015.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0004_us_f0004_00016.npy,f0004,f0004,0
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00001.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00002.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00003.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00004.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00005.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00006.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00007.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00008.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00009.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00010.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00011.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00012.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00013.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00014.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/f0005_us_f0005_00015.npy,f0004,f0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00001.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00002.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00003.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00004.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00005.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00006.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00007.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00008.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00009.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00010.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00011.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00012.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00013.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00014.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0001_us_m0001_00015.npy,f0004,m0001,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00001.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00002.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00003.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00004.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00005.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00006.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00007.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00008.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00009.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00010.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00011.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00012.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00013.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00014.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0002_us_m0002_00015.npy,f0004,m0002,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00001.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00002.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00003.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00004.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00005.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00006.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00007.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00008.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00009.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00010.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00011.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00012.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00013.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00014.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0003_us_m0003_00015.npy,f0004,m0003,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00001.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00002.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00003.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00004.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00005.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00006.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00007.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00008.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00009.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00010.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00011.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00012.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00013.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00014.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0004_us_m0004_00015.npy,f0004,m0004,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00001.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00002.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00003.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00004.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00005.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00006.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00007.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00008.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00009.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00010.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00011.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00012.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00013.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00014.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00006.npy,stft_3s/m0005_us_m0005_00015.npy,f0004,m0005,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00001.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00002.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00007.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00009.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00010.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00012.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00016.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00017.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00019.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00020.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00021.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00023.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00024.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00025.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0001_us_f0001_00026.npy,f0004,f0001,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00001.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00002.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00003.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00005.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00006.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00007.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00008.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00010.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00011.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00013.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00014.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00016.npy,f0004,f0002,1
stft_3s/f0004_us_f0004_00007.npy,stft_3s/f0002_us_f0002_00018.npy,f0004,f0002,1
